run_id,source,parent,target,time-lag,strength
4,input_data,EPO,CAR,-1,0.12024132306095686
4,input_data,EPO,SEA,-1,0.1568942073142653
4,input_data,EPO,SPO,-1,0.116703512212517
4,input_data,EPO,EAO,-1,0.22407587514349825
4,input_data,EPO,BOB,-1,0.16634989878894718
4,input_data,EPO,EIO,-1,0.19384082611912173
4,input_data,EPO,SIO,-1,0.12346679395708966
4,input_data,NAO,NAO,-1,0.4984135504164225
4,input_data,SAO,SAO,-1,0.4702418296519858
4,input_data,BOB,NPO,-5,-0.2514353049361099
4,input_data,SOO,SOO,-1,0.0
4,emulation,ARO,ARO,-1,0.633891455488759
4,emulation,NPO,NPO,-1,0.5149181668933505
4,emulation,EPO,CAR,-1,0.1427195903971928
4,emulation,EPO,SEA,-1,0.1447095891631109
4,emulation,EPO,SPO,-1,0.11814937906268637
4,emulation,EPO,EAO,-1,0.24519524468480763
4,emulation,EPO,BOB,-1,0.16537095715115588
4,emulation,EPO,EIO,-1,0.1732277457237679
4,emulation,EPO,SIO,-1,0.13740448394342886
4,emulation,NAO,NAO,-1,0.49554196152205815
4,emulation,SAO,SAO,-1,0.45235544250672777
4,emulation,BOB,NPO,-5,-0.21180862799865538
4,emulation,SOO,SOO,-1,0.0
5,input_data,ARO,ARO,-1,0.675970573277393
5,input_data,NPO,NPO,-1,0.5253014305784536
5,input_data,EPO,CAR,-1,0.12024132306095686
5,input_data,EPO,SEA,-1,0.1568942073142653
5,input_data,EPO,SPO,-1,0.116703512212517
5,input_data,EPO,EAO,-1,0.22407587514349825
5,input_data,EPO,BOB,-1,0.16634989878894718
5,input_data,EPO,EIO,-1,0.19384082611912173
5,input_data,EPO,SIO,-1,0.12346679395708966
5,input_data,NAO,NAO,-1,0.4984135504164225
5,input_data,SAO,SAO,-1,0.4702418296519858
5,input_data,BOB,NPO,-5,-0.2514353049361099
5,input_data,SOO,SOO,-1,0.0
5,emulation,ARO,ARO,-1,0.6203594803965689
5,emulation,NPO,NPO,-1,0.5037431841136842
5,emulation,EPO,CAR,-1,0.13209661708895717
5,emulation,EPO,SEA,-1,0.1268202531224775
5,emulation,EPO,SPO,-1,0.13418742936890246
5,emulation,EPO,EAO,-1,0.23479294604365547
5,emulation,EPO,BOB,-1,0.15589001825123702
5,emulation,EPO,EIO,-1,0.19470743638027652
5,emulation,EPO,SIO,-1,0.08627804376190097
5,emulation,SPO,ARS,-4,-0.2376526406148661
5,emulation,NAO,NAO,-1,0.46136370341189475
5,emulation,SAO,SAO,-1,0.40973929061810743
5,emulation,BOB,NPO,-5,-0.19176417472331278
5,emulation,SOO,SOO,-1,0.0
6,input_data,ARO,ARO,-1,0.675970573277393
6,input_data,NPO,NPO,-1,0.5253014305784536
6,input_data,EPO,CAR,-1,0.12024132306095686
6,input_data,EPO,SEA,-1,0.1568942073142653
6,input_data,EPO,SPO,-1,0.116703512212517
6,input_data,EPO,EAO,-1,0.22407587514349825
6,input_data,EPO,BOB,-1,0.16634989878894718
6,input_data,EPO,EIO,-1,0.19384082611912173
6,input_data,EPO,SIO,-1,0.12346679395708966
6,input_data,NAO,NAO,-1,0.4984135504164225
6,input_data,SAO,SAO,-1,0.4702418296519858
6,input_data,BOB,NPO,-5,-0.2514353049361099
6,input_data,SOO,SOO,-1,0.0
6,emulation,ARO,ARO,-1,0.6632275457893902
6,emulation,NPO,NPO,-1,0.5214920468456472
6,emulation,EPO,CAR,-1,0.12120797657969257
6,emulation,EPO,SEA,-1,0.16944993032476466
6,emulation,EPO,SPO,-1,0.11800590094545294
6,emulation,EPO,EAO,-1,0.22010157579303022
6,emulation,EPO,BOB,-1,0.17880728844354554
6,emulation,EPO,EIO,-1,0.19077538200876024
6,emulation,EPO,SIO,-1,0.1134977015618715
6,emulation,NAO,NAO,-1,0.45240770769910316
6,emulation,EAO,NPO,-3,-0.10691269831395878
6,emulation,SAO,SAO,-1,0.4593837672880522
6,emulation,BOB,NPO,-5,-0.2243508501309877
6,emulation,SOO,SOO,-1,0.0
7,input_data,ARO,ARO,-1,0.675970573277393
7,input_data,NPO,NPO,-1,0.5253014305784536
7,input_data,EPO,CAR,-1,0.12024132306095686
7,input_data,EPO,SEA,-1,0.1568942073142653
7,input_data,EPO,SPO,-1,0.116703512212517
7,input_data,EPO,EAO,-1,0.22407587514349825
7,input_data,EPO,BOB,-1,0.16634989878894718
7,input_data,EPO,EIO,-1,0.19384082611912173
7,input_data,EPO,SIO,-1,0.12346679395708966
7,input_data,NAO,NAO,-1,0.4984135504164225
7,input_data,SAO,SAO,-1,0.4702418296519858
7,input_data,BOB,NPO,-5,-0.2514353049361099
7,input_data,SOO,SOO,-1,0.0
7,emulation,ARO,ARO,-1,0.6154218843254323
7,emulation,NPO,NPO,-1,0.5482677421847243
7,emulation,EPO,CAR,-1,0.11628265387694957
7,emulation,EPO,SEA,-1,0.1446369643738089
7,emulation,EPO,SPO,-1,0.12114922693885054
7,emulation,EPO,EAO,-1,0.17367747041437193
7,emulation,EPO,BOB,-1,0.16294697707462924
7,emulation,EPO,EIO,-1,0.1832699198605652
7,emulation,EPO,SIO,-1,0.1344526482041528
7,emulation,NAO,NAO,-1,0.44330245600310025
7,emulation,SAO,SAO,-1,0.47867079511273486
7,emulation,BOB,NPO,-5,-0.2526559159960346
7,emulation,SOO,SOO,-1,0.0
8,input_data,ARO,ARO,-1,0.675970573277393
8,input_data,NPO,NPO,-1,0.5253014305784536
8,input_data,EPO,CAR,-1,0.12024132306095686
8,input_data,EPO,SEA,-1,0.1568942073142653
8,input_data,EPO,SPO,-1,0.116703512212517
8,input_data,EPO,EAO,-1,0.22407587514349825
8,input_data,EPO,BOB,-1,0.16634989878894718
8,input_data,EPO,EIO,-1,0.19384082611912173
8,input_data,EPO,SIO,-1,0.12346679395708966
8,input_data,NAO,NAO,-1,0.4984135504164225
8,input_data,SAO,SAO,-1,0.4702418296519858
8,input_data,BOB,NPO,-5,-0.2514353049361099
8,input_data,SOO,SOO,-1,0.0
8,emulation,ARO,ARO,-1,0.6656818863675933
8,emulation,NPO,NPO,-1,0.5487223085338552
8,emulation,EPO,CAR,-1,0.1348225389652917
8,emulation,EPO,SEA,-1,0.1662478823391175
8,emulation,EPO,SPO,-1,0.11012110256469201
8,emulation,EPO,EAO,-1,0.21694339533186252
8,emulation,EPO,BOB,-1,0.1800394431647
8,emulation,EPO,EIO,-1,0.18970491700785644
8,emulation,EPO,SIO,-1,0.12779811597743287
8,emulation,NAO,NAO,-1,0.5115242629628327
8,emulation,EAO,MED,-4,0.21254484164192955
8,emulation,SAO,SAO,-1,0.5150190492883471
8,emulation,BOB,NPO,-5,-0.18230502517003608
8,emulation,SOO,SOO,-1,0.0
9,input_data,ARO,ARO,-1,0.675970573277393
9,input_data,NPO,NPO,-1,0.5253014305784536
9,input_data,EPO,CAR,-1,0.12024132306095686
9,input_data,EPO,SEA,-1,0.1568942073142653
9,input_data,EPO,SPO,-1,0.116703512212517
9,input_data,EPO,EAO,-1,0.22407587514349825
9,input_data,EPO,BOB,-1,0.16634989878894718
9,input_data,EPO,EIO,-1,0.19384082611912173
9,input_data,EPO,SIO,-1,0.12346679395708966
9,input_data,NAO,NAO,-1,0.4984135504164225
9,input_data,SAO,SAO,-1,0.4702418296519858
9,input_data,BOB,NPO,-5,-0.2514353049361099
9,input_data,SOO,SOO,-1,0.0
9,emulation,ARO,ARO,-1,0.6590745506777547
9,emulation,NPO,NPO,-1,0.5497443044433286
9,emulation,EPO,CAR,-1,0.11242723762726764
9,emulation,EPO,SEA,-1,0.16312487408771978
9,emulation,EPO,SPO,-1,0.11924528361841628
9,emulation,EPO,EAO,-1,0.2511919697575566
9,emulation,EPO,BOB,-1,0.1688265960225018
9,emulation,EPO,EIO,-1,0.18643377921251977
9,emulation,EPO,SIO,-1,0.1122342612724408
9,emulation,NAO,NAO,-1,0.4925037586102214
9,emulation,SAO,SAO,-1,0.4997609033957489
9,emulation,BOB,NPO,-5,-0.25238194461365476
9,emulation,SOO,SOO,-1,0.0
10,input_data,ARO,ARO,-1,0.675970573277393
10,input_data,NPO,NPO,-1,0.5253014305784536
10,input_data,EPO,CAR,-1,0.12024132306095686
10,input_data,EPO,SEA,-1,0.1568942073142653
10,input_data,EPO,SPO,-1,0.116703512212517
10,input_data,EPO,EAO,-1,0.22407587514349825
10,input_data,EPO,BOB,-1,0.16634989878894718
10,input_data,EPO,EIO,-1,0.19384082611912173
10,input_data,EPO,SIO,-1,0.12346679395708966
10,input_data,NAO,NAO,-1,0.4984135504164225
10,input_data,SAO,SAO,-1,0.4702418296519858
10,input_data,BOB,NPO,-5,-0.2514353049361099
10,input_data,SOO,SOO,-1,0.0
10,emulation,ARO,ARO,-1,0.6731276727663706
10,emulation,NPO,NPO,-1,0.5235188686875115
10,emulation,EPO,CAR,-1,0.13456489338240987
10,emulation,EPO,SEA,-1,0.17404026515779553
10,emulation,EPO,SPO,-1,0.10019005607706968
10,emulation,EPO,EAO,-1,0.17088153021757993
10,emulation,EPO,BOB,-1,0.17658013179297757
10,emulation,EPO,EIO,-1,0.2010583829855214
10,emulation,EPO,SIO,-1,0.1023300639131221
10,emulation,NAO,NAO,-1,0.46819733600329333
10,emulation,SAO,SAO,-1,0.4413660109068745
10,emulation,BOB,NPO,-5,-0.2728475658060842
10,emulation,SOO,SOO,-1,0.0
11,input_data,ARO,ARO,-1,0.675970573277393
11,input_data,NPO,NPO,-1,0.5253014305784536
11,input_data,EPO,CAR,-1,0.12024132306095686
11,input_data,EPO,SEA,-1,0.1568942073142653
11,input_data,EPO,SPO,-1,0.116703512212517
11,input_data,EPO,EAO,-1,0.22407587514349825
11,input_data,EPO,BOB,-1,0.16634989878894718
11,input_data,EPO,EIO,-1,0.19384082611912173
11,input_data,EPO,SIO,-1,0.12346679395708966
11,input_data,NAO,NAO,-1,0.4984135504164225
11,input_data,SAO,SAO,-1,0.4702418296519858
11,input_data,BOB,NPO,-5,-0.2514353049361099
11,input_data,SOO,SOO,-1,0.0
11,emulation,CAR,BOB,-4,-0.12360402015677392
11,emulation,ARO,ARO,-1,0.6136161263688489
11,emulation,NPO,NPO,-1,0.5447064023707037
11,emulation,EPO,CAR,-1,0.12442698397789821
11,emulation,EPO,SEA,-1,0.1637516955782381
11,emulation,EPO,SPO,-1,0.10436126471554907
11,emulation,EPO,EAO,-1,0.2313266996624803
11,emulation,EPO,BOB,-1,0.15906187645193054
11,emulation,EPO,EIO,-1,0.20600674877565184
11,emulation,EPO,SIO,-1,0.12934558606986088
11,emulation,NAO,NAO,-1,0.513219722231744
11,emulation,SAO,SAO,-1,0.476338270824796
11,emulation,BOB,NPO,-5,-0.20389374570365004
11,emulation,SOO,SOO,-1,0.0
12,input_data,ARO,ARO,-1,0.675970573277393
12,input_data,NPO,NPO,-1,0.5253014305784536
12,input_data,EPO,CAR,-1,0.12024132306095686
12,input_data,EPO,SEA,-1,0.1568942073142653
12,input_data,EPO,SPO,-1,0.116703512212517
12,input_data,EPO,EAO,-1,0.22407587514349825
12,input_data,EPO,BOB,-1,0.16634989878894718
12,input_data,EPO,EIO,-1,0.19384082611912173
12,input_data,EPO,SIO,-1,0.12346679395708966
12,input_data,NAO,NAO,-1,0.4984135504164225
12,input_data,SAO,SAO,-1,0.4702418296519858
12,input_data,BOB,NPO,-5,-0.2514353049361099
12,input_data,SOO,SOO,-1,0.0
12,emulation,ARO,ARO,-1,0.7232701707881085
12,emulation,NPO,NPO,-1,0.5742827323590558
12,emulation,EPO,CAR,-1,0.12453554168383213
12,emulation,EPO,SEA,-1,0.1298424650973877
12,emulation,EPO,SPO,-1,0.11844999515316545
12,emulation,EPO,EAO,-1,0.22537968693904217
12,emulation,EPO,BOB,-1,0.1585412912795262
12,emulation,EPO,EIO,-1,0.19084451283762296
12,emulation,EPO,SIO,-1,0.10109823875054409
12,emulation,NAO,NAO,-1,0.5067684686421234
12,emulation,SAO,EAO,-1,-0.2528720119143746
12,emulation,SAO,SAO,-1,0.42530535994852275
12,emulation,BOB,NPO,-5,-0.2072541724198002
12,emulation,SOO,SOO,-1,0.0
13,input_data,ARO,ARO,-1,0.675970573277393
13,input_data,NPO,NPO,-1,0.5253014305784536
13,input_data,EPO,CAR,-1,0.12024132306095686
13,input_data,EPO,SEA,-1,0.1568942073142653
13,input_data,EPO,SPO,-1,0.116703512212517
13,input_data,EPO,EAO,-1,0.22407587514349825
13,input_data,EPO,BOB,-1,0.16634989878894718
13,input_data,EPO,EIO,-1,0.19384082611912173
13,input_data,EPO,SIO,-1,0.12346679395708966
13,input_data,NAO,NAO,-1,0.4984135504164225
13,input_data,SAO,SAO,-1,0.4702418296519858
13,input_data,BOB,NPO,-5,-0.2514353049361099
13,input_data,SOO,SOO,-1,0.0
13,emulation,ARO,ARO,-1,0.7109054792347204
13,emulation,NPO,NPO,-1,0.4781088058180088
13,emulation,EPO,CAR,-1,0.13393221515803228
13,emulation,EPO,SEA,-1,0.16529108899893655
13,emulation,EPO,SPO,-1,0.10212254432594747
13,emulation,EPO,EAO,-1,0.24977439108570165
13,emulation,EPO,BOB,-1,0.1850816285048234
13,emulation,EPO,EIO,-1,0.19235646083808494
13,emulation,EPO,SIO,-1,0.10743493922602529
